Polarization of Light 'Brewsters' Data File Mon, Mar 16, 2026 4:15 PM
Sensor Position (Degrees)	Light Intensity (Volts)
99.36667	2.35110
99.26667	2.50510
99.20000	2.59627
99.16667	2.63252
99.15000	2.60594
99.13333	2.64315
99.13333	2.67698
99.13333	2.70807
99.13333	2.76896
99.13333	2.81793
99.11667	2.85143
99.06667	2.91538
99.01667	2.94792
98.96667	2.97514
98.93333	2.98561
98.85000	2.99995
98.80000	2.99463
98.80000	2.99222
98.80000	2.99399
98.81667	2.96177
98.83333	2.96306
98.83333	2.96097
98.83333	2.96145
98.83333	2.96113
98.83333	2.96451
98.83333	2.95694
98.83333	2.95662
98.83333	2.95839
98.83333	2.96757
98.81667	2.96532
98.81667	2.96951
98.76667	2.97079
98.71667	2.99463
98.65000	3.01316
98.61667	3.02105
98.58333	3.02508
98.55000	3.02669
98.45000	3.04650
98.41667	3.06004
98.40000	3.05762
98.35000	3.06471
98.25000	3.07550
98.11667	3.08130
98.01667	3.09982
97.95000	3.09934
97.86667	3.10240
97.81667	3.11384
97.78333	3.12012
97.73333	3.13333
97.70000	3.13607
97.66667	3.13317
97.60000	3.13607
97.53333	3.11513
97.50000	3.06922
97.40000	2.73577
97.35000	2.79698
97.20000	2.45243
97.11667	2.55858
97.03333	2.38171
96.98333	2.38993
96.93333	2.50784
96.90000	2.70726
96.83333	3.13687
96.78333	3.21371
96.73333	3.21870
96.70000	3.22273
96.60000	3.23481
96.51667	3.23900
96.40000	3.25092
96.31667	3.26220
96.26667	3.26848
96.20000	3.27331
96.10000	3.27879
95.96667	3.28652
95.85000	3.27170
95.75000	3.27524
95.66667	3.23401
95.60000	3.16764
95.55000	3.09112
95.43333	3.13961
95.20000	3.14863
94.91667	2.65491
94.88333	2.58484
94.88333	2.82211
94.88333	2.88091
94.88333	2.88687
94.90000	2.90813
94.90000	2.91313
94.90000	2.91490
94.90000	2.91667
94.90000	2.92456
94.90000	2.92472
94.90000	2.93568
94.90000	2.97450
94.90000	3.02299
94.88333	3.11400
94.85000	3.36336
94.75000	3.39429
94.63333	3.43021
94.45000	3.43649
94.21667	3.46452
94.03333	3.08420
93.90000	3.17537
93.83333	3.17650
93.76667	3.26075
93.71667	3.28588
93.65000	3.31552
93.56667	3.35176
93.48333	3.42570
93.38333	3.47902
93.31667	3.51848
93.23333	3.54716
93.15000	3.56311
93.03333	3.58082
92.93333	3.58485
92.85000	3.59371
92.75000	3.59226
92.65000	3.55280
92.56667	3.51478
92.45000	3.40266
92.31667	3.18761
92.23333	2.99383
92.18333	2.95501
92.13333	2.86625
92.05000	2.65201
91.96667	2.57598
91.88333	2.49302
91.78333	2.43728
91.68333	2.15329
91.60000	2.00526
91.50000	1.75494
91.41667	1.73706
91.31667	1.56276
91.21667	1.58983
91.16667	1.44679
91.13333	1.39749
91.13333	1.40668
91.13333	1.43245
91.15000	1.50300
91.20000	1.62446
91.20000	1.65313
91.20000	1.66376
91.20000	1.67923
91.20000	1.66634
91.13333	1.57050
91.10000	1.64556
91.03333	1.56969
90.91667	1.26992
90.80000	0.94904
90.68333	0.81051
90.61667	1.13606
90.56667	1.49495
90.45000	2.32984
90.38333	2.37865
90.35000	3.13993
90.28333	3.15218
90.23333	3.26139
90.15000	3.18568
90.08333	3.42973
90.01667	3.38398
89.95000	3.48852
89.86667	3.47725
89.81667	3.45743
89.76667	3.42135
89.73333	3.41362
89.71667	3.40782
89.70000	3.38897
89.63333	3.33195
89.56667	3.31133
89.51667	3.27444
89.48333	3.27122
89.43333	3.22515
89.35000	3.15491
89.28333	3.15443
89.15000	3.12624
88.86667	2.92843
88.65000	2.88655
88.60000	2.85578
88.58333	3.00076
88.53333	2.92054
88.46667	2.98014
88.46667	2.99480
88.45000	3.01348
88.45000	3.00430
88.43333	2.98513
88.43333	2.98706
88.43333	3.03990
88.48333	3.15057
88.50000	3.14879
88.50000	3.14283
88.50000	3.15024
88.50000	3.15137
88.50000	3.14444
88.48333	3.12640
88.43333	3.06181
88.38333	3.01864
88.26667	2.90845
88.08333	2.38026
87.91667	1.91006
87.78333	2.18648
87.63333	2.00172
87.53333	3.18020
87.45000	2.96242
87.36667	3.18842
87.26667	3.07888
87.18333	3.00704
87.13333	3.64929
87.10000	3.82503
87.05000	3.83502
87.00000	3.83244
86.98333	3.83212
86.96667	3.83341
86.96667	3.83518
86.98333	3.83695
86.98333	3.83131
87.00000	3.83470
87.00000	3.83631
87.01667	3.83663
87.01667	3.83486
87.01667	3.83824
87.01667	3.83937
87.01667	3.83615
87.01667	3.83776
87.01667	3.83341
87.01667	3.83856
87.01667	3.84098
87.01667	3.83905
87.01667	3.83679
87.01667	3.83905
87.01667	3.84082
87.01667	3.83808
87.01667	3.83727
87.01667	3.84082
87.01667	3.83969
87.01667	3.83792
87.01667	3.84001
87.01667	3.84146
87.01667	3.83889
87.01667	3.84098
87.01667	3.84114
87.01667	3.83969
87.01667	3.84227
87.01667	3.83679
87.01667	3.83937
87.01667	3.84001
87.01667	3.83808
87.01667	3.84001
87.01667	3.83760
87.01667	3.84001
