Polarization of Light 'theta' Data File Mon, Mar 16, 2026 3:59 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.00000	1.23335
0.00000	1.23448
0.00000	1.23190
0.00000	1.23416
0.00000	1.23319
0.00000	1.23625
0.00000	1.23367
0.00000	1.23706
0.00000	1.23367
0.00000	1.23416
0.00000	1.23673
0.00000	1.23400
0.00000	1.23351
0.00000	1.23690
0.00000	1.23545
0.00000	1.23255
0.00000	1.23561
0.00000	1.23271
0.00000	1.23545
0.00000	1.23706
0.00000	1.23416
0.00000	1.23625
0.00000	1.23528
0.00000	1.23577
0.00000	1.23512
0.00000	1.23528
0.00000	1.23641
0.00000	1.23271
0.00000	1.23577
0.00000	1.23835
0.00000	1.23706
0.00000	1.23448
0.00000	1.23641
0.00000	1.23351
0.00000	1.23722
0.00000	1.23690
0.00000	1.23384
0.00000	1.23641
0.00000	1.23754
0.00000	1.23690
0.00000	1.23625
0.00000	1.23577
0.00000	1.23480
0.00000	1.23851
0.00000	1.23818
0.00000	1.23577
0.00000	1.23496
0.00000	1.23754
0.00000	1.23545
0.00000	1.23496
0.00000	1.23528
0.00000	1.23335
0.00000	1.23496
0.00000	1.23319
0.00000	1.23480
0.00000	1.23545
0.00000	1.23593
0.00000	1.23690
0.00000	1.23657
0.00000	1.23496
0.00000	1.23609
0.00000	1.23673
0.00000	1.23480
0.00000	1.23319
0.00000	1.23883
0.00000	1.23851
0.00000	1.23561
0.00000	1.23432
0.00000	1.23673
0.00000	1.23287
0.00000	1.23722
0.00000	1.23802
0.00000	1.23448
0.00000	1.23867
0.00000	1.23609
0.00000	1.23335
0.00000	1.23722
0.00000	1.23625
0.00000	1.23915
0.00000	1.23818
0.00000	1.23464
0.00000	1.23545
0.00000	1.23528
0.00000	1.23802
0.00000	1.23690
0.00000	1.23738
0.00000	1.23641
0.00000	1.23883
0.00000	1.23335
0.00000	1.23641
0.00000	1.23754
0.00000	1.23528
0.00000	1.23577
0.00000	1.23416
0.00000	1.23400
0.00000	1.23899
0.00000	1.23738
0.00000	1.23432
0.00000	1.23432
0.00000	1.23931
0.00000	1.23545
0.00000	1.23738
0.00000	1.23561
0.00000	1.23802
0.00000	1.23561
0.00000	1.23915
0.00000	1.23867
0.00000	1.23545
0.00000	1.23931
0.00000	1.23480
0.00000	1.23851
0.00000	1.23915
0.00000	1.23867
0.00000	1.23802
0.00000	1.23625
0.00000	1.23577
0.00000	1.23593
0.00000	1.23770
0.00000	1.23528
0.00000	1.23690
0.00000	1.23722
0.00000	1.23770
0.00000	1.23416
0.00000	1.23673
0.00000	1.23835
0.00000	1.23528
0.00000	1.23802
0.00000	1.23528
0.00000	1.23625
0.00000	1.23545
0.00000	1.23641
0.00000	1.23528
0.00000	1.23625
0.00000	1.23561
0.00000	1.23641
0.00000	1.23496
0.00000	1.23512
0.00000	1.23577
0.00000	1.23593
0.00000	1.23770
0.00000	1.23802
0.00000	1.23657
0.00000	1.23770
0.00000	1.23609
0.00000	1.23867
0.00000	1.23802
0.00000	1.23931
0.00000	1.23770
0.00000	1.23786
0.00000	1.23641
0.00000	1.23851
0.00000	1.23641
0.00000	1.23512
0.00000	1.23464
0.00000	1.23818
0.00000	1.23754
0.00000	1.23351
0.00000	1.23480
0.00000	1.23625
0.00000	1.24012
0.00000	1.23545
0.00000	1.23754
0.00000	1.23673
0.00000	1.23657
0.00000	1.23351
0.00000	1.23641
0.00000	1.23867
0.00000	1.23867
0.00000	1.23657
0.00000	1.23432
0.00000	1.23528
0.00000	1.23802
0.00000	1.23818
0.00000	1.23786
0.00000	1.23786
0.00000	1.24269
0.00000	1.23722
0.00000	1.23883
0.00000	1.23641
0.00000	1.23609
0.00000	1.23464
0.00000	1.23754
0.00000	1.23561
0.00000	1.23867
0.00000	1.23480
0.00000	1.23367
0.00000	1.23593
0.00000	1.23947
0.00000	1.23673
0.00000	1.23641
0.00000	1.23690
0.00000	1.23899
0.00000	1.23577
0.00000	1.23609
0.00000	1.23496
0.00000	1.23915
0.00000	1.23915
0.00000	1.23722
0.00000	1.23835
0.00000	1.23432
0.00000	1.23609
0.00000	1.23738
0.00000	1.23722
0.00000	1.23786
0.00000	1.23512
0.00000	1.23867
0.00000	1.23577
0.00000	1.23496
0.00000	1.23867
0.00000	1.23883
0.00000	1.23528
0.00000	1.23400
0.00000	1.23770
0.00000	1.23754
0.00000	1.23802
0.00000	1.23835
0.00000	1.23657
0.00000	1.23706
0.00000	1.23512
0.00000	1.23625
0.00000	1.23883
0.00000	1.23722
0.00000	1.23561
0.00000	1.23835
0.00000	1.23657
0.00000	1.23641
0.00000	1.23754
0.00000	1.23963
0.00000	1.23899
0.00000	1.23577
0.00000	1.23722
0.00000	1.23770
0.00000	1.23577
0.00000	1.23528
0.00000	1.23818
0.00000	1.23786
0.00000	1.23577
0.00000	1.23706
0.00000	1.23802
0.00000	1.23818
0.00000	1.23609
0.00000	1.23496
0.00000	1.23625
0.00000	1.23464
0.00000	1.23657
0.00000	1.23673
0.00000	1.23722
0.00000	1.23609
0.00000	1.23786
0.00000	1.23625
0.00000	1.23786
0.00000	1.23625
0.00000	1.23754
0.00000	1.23690
0.00000	1.23738
0.00000	1.23577
0.00000	1.23754
0.00000	1.23851
0.00000	1.23512
0.00000	1.23883
0.00000	1.23657
0.00000	1.23770
0.00000	1.23818
0.00000	1.23722
0.00000	1.23722
0.00000	1.23899
0.00000	1.23738
0.00000	1.23738
0.00000	1.23818
0.00000	1.23802
0.00000	1.23577
0.00000	1.23947
0.00000	1.23786
0.00000	1.23561
0.00000	1.23625
0.00000	1.23996
0.00000	1.23754
0.00000	1.23706
0.00000	1.23883
0.00000	1.23851
0.00000	1.23851
0.00000	1.24044
0.00000	1.23867
0.00000	1.23673
0.00000	1.23947
0.00000	1.23818
0.00000	1.23867
0.00000	1.24060
0.00000	1.23915
0.00000	1.23963
0.00000	1.23931
0.00000	1.23915
0.00000	1.23786
0.00000	1.23996
0.00000	1.23609
0.00000	1.23545
0.00000	1.23851
0.00000	1.23899
0.00000	1.23883
0.00000	1.23625
0.00000	1.23996
0.00000	1.23818
0.00000	1.23706
0.00000	1.23786
0.00000	1.23561
0.00000	1.23625
0.00000	1.23738
0.00000	1.23754
0.00000	1.23931
0.00000	1.23738
0.00000	1.23899
0.00000	1.23867
0.00000	1.23931
0.00000	1.23931
0.00000	1.23641
0.00000	1.23883
0.00000	1.23722
0.00000	1.23899
0.00000	1.23899
0.00000	1.23625
0.00000	1.23851
0.00000	1.23690
0.00000	1.23577
0.00000	1.23690
0.00000	1.23722
0.00000	1.23867
0.00000	1.23931
0.00000	1.23835
0.00000	1.23770
0.00000	1.23609
0.00000	1.23722
0.00000	1.23722
0.00000	1.23915
0.00000	1.23464
0.00000	1.23432
0.00000	1.23931
0.00000	1.23754
0.00000	1.23851
0.00000	1.23899
0.00000	1.23641
0.00000	1.23996
0.00000	1.23528
0.00000	1.23802
0.00000	1.23722
0.00000	1.23802
0.00000	1.23577
0.00000	1.23464
0.00000	1.23706
0.00000	1.23673
0.00000	1.23980
0.00000	1.24044
0.00000	1.23512
0.00000	1.23609
0.00000	1.23593
0.00000	1.23770
0.00000	1.23754
0.00000	1.23786
0.00000	1.23963
0.00000	1.23609
0.00000	1.23867
0.00000	1.23802
0.00000	1.23673
0.00000	1.23641
0.00000	1.23738
0.00000	1.23706
0.00000	1.23738
0.00000	1.23528
0.00000	1.23416
0.00000	1.23512
0.00000	1.23818
0.00000	1.23835
0.00000	1.23835
0.00000	1.23802
0.00000	1.23706
0.00000	1.23786
0.00000	1.23835
0.00000	1.23480
0.00000	1.24012
0.00000	1.23722
0.00000	1.23512
0.00000	1.23915
0.00000	1.23738
0.00000	1.23867
0.00000	1.24028
0.00000	1.23915
0.00000	1.23722
0.00000	1.23818
0.00000	1.23915
0.00000	1.23851
0.00000	1.23947
0.00000	1.23545
0.00000	1.23947
0.00000	1.24044
0.00000	1.23754
0.00000	1.23673
0.00000	1.23641
0.00000	1.23754
0.00000	1.24672
0.00000	1.23786
0.00000	1.23673
0.00000	1.23754
0.00000	1.23802
0.00000	1.23641
0.00000	1.23980
0.00000	1.23818
0.00000	1.23641
0.00000	1.23673
0.00000	1.23561
0.00000	1.23883
0.00000	1.23496
0.00000	1.23706
0.00000	1.23448
0.00000	1.23883
0.00000	1.23963
0.00000	1.23561
0.00000	1.23802
0.00000	1.23947
0.00000	1.23835
0.00000	1.23883
0.00000	1.23480
0.00000	1.23835
0.00000	1.23351
0.00000	1.23802
0.00000	1.23770
0.00000	1.23786
0.00000	1.23754
0.00000	1.23416
0.00000	1.23673
0.00000	1.23528
0.00000	1.23867
0.00000	1.23996
0.00000	1.24205
0.00000	1.23851
0.00000	1.23657
0.00000	1.23722
0.00000	1.23818
0.00000	1.23577
0.00000	1.23754
0.00000	1.24141
0.00000	1.23770
0.00000	1.23528
0.00000	1.23867
0.00000	1.23496
0.00000	1.23770
0.00000	1.23996
0.00000	1.23867
0.00000	1.24124
0.00000	1.23802
0.00000	1.23609
0.00000	1.24012
0.00000	1.23835
0.00000	1.23528
0.00000	1.23770
0.00000	1.23899
