Polarization of Light 'Brewsters' Data File Fri, Mar 13, 2026 3:43 PM
Sensor Position (Degrees)	Light Intensity (Volts)
116.50000	3.83727
116.43333	3.83744
116.33333	3.84195
116.13333	3.83905
115.98333	3.84066
115.91667	3.83937
115.88333	3.84050
115.85000	3.83985
115.80000	3.84082
115.73333	3.84050
115.61667	3.83969
115.53333	3.84017
115.45000	3.83760
115.40000	3.84356
115.38333	3.83905
115.38333	3.84033
115.36667	3.84017
115.36667	3.84033
115.36667	3.84291
115.36667	3.84178
115.35000	3.84227
115.33333	3.84388
115.30000	3.84275
115.26667	3.83937
115.25000	3.84340
115.23333	3.84114
115.21667	3.84356
115.16667	3.84388
115.13333	3.84227
115.11667	3.84017
115.11667	3.84420
115.10000	3.84243
115.10000	3.84291
115.10000	3.84082
115.08333	3.83937
115.00000	3.84130
114.85000	2.12188
114.81667	0.40910
114.78333	0.66264
114.66667	0.60948
114.65000	0.82211
114.61667	3.82825
114.61667	3.83276
114.61667	3.83550
114.60000	3.83164
114.56667	3.83599
114.55000	3.83454
114.48333	3.83760
114.40000	3.83518
114.28333	3.83727
114.23333	3.83824
114.18333	3.83840
114.10000	3.83502
114.00000	3.84098
113.91667	3.83889
113.81667	3.84098
113.65000	3.83937
113.48333	3.83953
113.36667	3.84243
113.26667	3.84066
113.23333	3.84114
113.20000	3.83808
113.13333	3.51252
113.08333	2.11190
113.03333	1.71579
112.98333	2.73577
112.93333	3.00060
112.88333	3.83711
112.81667	3.83631
112.71667	3.84082
112.65000	3.83921
112.55000	3.83566
112.48333	3.83776
112.41667	3.83872
112.31667	3.83808
112.23333	3.83824
112.13333	3.83711
112.06667	3.83599
112.00000	3.83985
111.88333	3.83937
111.73333	3.84162
111.55000	3.84227
111.38333	3.84468
111.23333	3.83889
111.15000	3.84259
111.13333	3.84211
111.10000	3.83792
111.08333	3.84162
111.05000	3.83889
111.00000	3.83889
110.95000	3.84259
110.83333	3.84291
110.65000	3.84114
110.53333	3.83937
110.45000	3.83856
110.36667	2.54263
110.35000	2.30052
110.35000	3.35498
110.31667	2.83081
110.25000	3.08516
110.13333	1.04134
110.00000	1.09949
109.88333	0.57582
109.75000	1.47111
109.68333	2.60787
109.63333	0.78844
109.60000	1.86512
109.53333	0.29521
109.46667	0.13413
109.38333	0.08725
109.31667	0.08854
109.28333	0.08146
109.21667	0.08468
109.13333	0.09112
109.08333	0.17279
108.96667	0.35868
108.80000	2.64605
108.71667	3.81714
108.63333	3.81376
108.38333	3.82745
108.21667	3.82793
108.20000	3.82922
108.16667	3.82890
108.15000	3.83035
108.10000	3.83341
108.05000	3.82986
107.95000	3.83309
107.86667	3.83663
107.78333	3.83373
107.60000	3.83534
107.40000	3.83776
107.30000	3.83727
107.25000	3.83341
107.21667	3.83244
107.18333	3.83405
107.15000	3.84001
107.08333	3.83615
107.01667	3.83615
106.96667	3.83566
106.90000	3.83840
106.68333	3.84017
106.51667	3.84098
106.51667	3.83969
106.50000	3.84227
106.48333	3.83889
106.45000	3.83856
106.36667	3.84130
106.25000	3.83985
106.05000	3.83872
105.91667	3.83953
105.76667	3.84211
105.70000	3.83760
105.66667	3.83953
105.65000	3.84211
105.61667	3.84243
105.58333	3.83905
105.55000	3.84017
105.51667	3.83953
105.48333	3.84082
105.40000	3.84178
105.33333	3.83905
105.23333	3.83631
105.13333	3.83454
105.05000	1.07533
104.96667	0.40298
104.91667	0.13848
104.78333	0.16715
104.66667	0.23094
104.60000	0.41409
104.56667	0.55004
104.55000	3.82584
104.55000	3.82745
104.55000	3.83292
104.53333	3.83083
104.46667	3.83180
104.45000	3.83325
104.41667	3.83228
104.38333	3.84001
104.35000	3.83534
104.31667	3.83228
104.25000	3.83502
104.13333	3.23272
103.95000	0.98367
103.90000	3.82890
103.88333	3.83792
103.86667	3.83180
103.80000	3.83889
103.70000	3.83727
103.63333	3.83808
103.61667	3.84404
103.55000	3.83760
103.43333	3.83872
103.28333	3.83486
103.25000	3.83663
103.23333	3.83566
103.20000	3.84033
103.16667	3.84001
103.16667	3.83824
103.15000	3.84082
103.15000	3.83905
103.13333	3.84323
103.13333	3.84001
103.13333	3.84001
103.11667	3.84211
103.15000	3.83937
103.15000	3.83856
103.15000	3.84146
103.15000	3.83856
103.15000	3.84114
103.15000	3.84211
103.15000	3.84082
103.15000	3.83969
103.15000	3.84307
103.15000	3.84195
103.15000	3.84227
103.15000	3.84823
103.15000	3.84082
103.15000	3.84033
103.15000	3.84291
103.15000	3.84517
103.15000	3.84307
103.15000	3.84146
103.15000	3.84227
103.15000	3.84452
103.15000	3.84243
103.15000	3.84195
103.15000	3.84243
103.15000	3.83808
